Store Name,Address,Latitude,Longitude,ZipCode,Status,2025 order
The Wine Rack (Millburn - 265308),"186 Essex Street, Millburn, NJ, USA",40.7248369,-74.3068008,07041,Active,7
New Om Liquors (856943),"672 Mount Prospect Avenue, Newark, NJ, USA",40.7750704,-74.1663489,07104,Inactive,0
The Wine Rack (Basking Ridge - 508882),"572 Allen Road, Bernards, NJ, USA",40.6551977,-74.6209899,07920,Active,6
The Wine Rack (Hasbrouck - 792586),"69 New Jersey 17, Hasbrouck Heights, NJ, USA",40.8524656,-74.0752661,07604,Active,21
Liquor Zone (Balch Springs - 524103),"1820 West Bruton Road, Balch Springs, TX, USA",32.7482398,-96.6251815,75180,Inactive,0
Griffin Package (979473),"222 West Solomon Street, Griffin, GA, USA",33.2484925,-84.2665443,30223,Active,3
Michael's Wine & Spirits (618701),"461 Washington Street, Weymouth, MA, USA",42.2079617,-70.9576985,02188,Active,13
Harry's Liquor (Cordele - 918838),"1807 Central Avenue, Cordele, GA, USA",31.9595629,-83.7538795,31015,Active,463
Mill Town Liquor (476813),"923 Patten Avenue, Ray City, GA, USA",31.0751054,-83.200368,31645,Active,7
Discount Liquor Beer Vape & Tobacco (647541),"6231 Perimeter Drive, Chattanooga, TN, USA",35.0294724,-85.1835933,37421,Inactive,0
Royal Liquor & Wine (818134),"1015 North Randall Road, Elgin, IL, USA",42.0538157,-88.3366651,60123,Active,32
The Barrel Wine And Spirit (312301),"102 West Chester Street, Jackson, TN, USA",35.6124376,-88.8197775,38301,Inactive,0
Midway Liquor (522695),"3888 U.S. 127, Frankfort, KY, USA",38.1366902,-84.9088531,40601,Inactive,0
Champaign Food & Liquor (389436),"517 East University Avenue, Champaign, IL, USA",40.1160483,-88.2307947,61820,Active,0
Skyview Bottle Shop (340414),"800 Maxham Road, Lithia Springs, GA, USA",33.7826879,-84.6204182,30122,Active,201
Star Liquor Lavon (486920),"400 South State Highway 78, Lavon, TX, USA",33.0337988,-96.4305339,75166,Active,19
Cordes Wines & Liquors (767470),"370 Broad Street, Bloomfield, NJ, USA",40.8061057,-74.1932542,07003,Inactive,0
Chancellor Liquor (919541),"580 Chancellor Avenue, Irvington, NJ, USA",40.7141401,-74.2316988,07111,Active,5
A1 Wine and Spirit (Hallsferry 2 - 217615),"11717 New Halls Ferry Road, Florissant, MO, USA",38.7793699,-90.2771727,63033,Active,27
A1 Wine & Spirit (Lindbergh - 389068),"8471 North Lindbergh Boulevard, Florissant, MO, USA",38.7950192,-90.3415803,63031,Inactive,19
Uptown Package Store (399020),"3800 Pleasantdale Road, Atlanta, GA, USA",33.8946034,-84.2388366,30340,Active,232
Wine Academy Superstores (603844),"1900 New Jersey 70, Manchester Township, NJ, USA",40.0216087,-74.2699101,08701,Inactive,0
Miller's Wine & Spirits (754872),"2476 Georgia 88, Hephzibah, GA, USA",33.3147683,-82.0908545,30815,Inactive,0
Glen Roc Liquors (789931),"246 Scotch Road, Ewing Township, NJ, USA",40.2760584,-74.8045146,08628,Inactive,0
Dover Liquors (674236),"10 West Blackwell Street, Dover, NJ, USA",40.883928,-74.5589266,07801,Inactive,0
Alcoa Highway Liquors (122482),"3105 Alcoa Highway, Knoxville, TN, USA",35.9066434,-83.9547871,37920,Inactive,0
Giles Wine and Spirits (670477),"630 High Street, Medford, MA, USA",42.4205473,-71.1411771,02155,Inactive,0
Train Depot Bottle Shop (127748),"218 North Center Street, Thomaston, GA, USA",32.8902477,-84.3257342,30286,Inactive,3
Deer Park Wine & Liquor (439285),"1938 Deer Park Avenue, Deer Park, NY, USA",40.7631324,-73.3307426,11729,Inactive,0
AVP ABC Liquor Store (289828),"104 U.S. 52, Moncks Corner, SC, USA",33.1880807,-79.9988366,29461,Inactive,0
Crossroads Liquor (416885),"903 U.S. 82, Gainesville, TX, USA",33.640836,-97.1531277,76240,Inactive,0
Cheers Wine & Spirits (192277),"91 New Jersey 73, Voorhees Township, NJ, USA",39.8259772,-74.928555,08043,Inactive,0
Fine Wine & True Spirits (352765),"6080 Wilmington Pike, Dayton, OH, USA",39.6522423,-84.1075355,45459,Inactive,0
129 Package (327316),"2126 Athens Highway, Gainesville, GA, USA",34.2804131,-83.785612,30507,Inactive,0
East Side Bottle Shop (286096),"1392 Roswell Road, Marietta, GA, USA",33.950402,-84.5116517,30062,Inactive,0
Warehouse Liquors (528981),"255 West Line Street, Calhoun, GA, USA",34.5062469,-84.9548381,30701,Active,38
Zella's Liquors (667061),"1052 East Kingsbury Street, Seguin, TX, USA",29.5812226,-97.9512108,78155,Active,70
